No,Title,Writer,Date,Status
9448,질문드립니다,정***,2016-03-05,완료
9447,문의드립니다,김***,2016-03-05,완료
9437,문의드립니다.,서***,2016-03-04,완료
9432,도로명주소 문의,원***,2016-03-03,완료
9436,SERVICE KEY IS NOT REGISTERED ERROR,장***,2016-03-04,완료
9440,공공데이터제공신청후 결과에 대한 문의드립니다.,문***,2016-03-04,완료
9438,마을버스 정거장 정보 누락,최***,2016-03-04,완료
9435,SERVICE KEY IS NOT REGISTERED ERROR,황***,2016-03-04,완료
9434,우변번호 검색 관련 재문의,김***,2016-03-04,완료
9366,코드마스터 사용 재문의,김***,2016-02-24,완료
9423,전국 방범용 CCTV 설치현황 API,신***,2016-03-02,완료
9421,전국 대기오염도 현황 timeout이 발생합니다.,부***,2016-03-02,완료
9428,SERVICE KEY IS NOT REGISTERED ERROR,황***,2016-03-03,완료
9429,우편번호 검색 문의,김***,2016-03-03,완료
9426,측정소 목록 조회 재질문,윤***,2016-03-03,완료
9427,서비스 제공 여부 확인 요청,윤***,2016-03-03,완료
9417,측정소 목록 데이타 이상함,윤***,2016-03-02,완료
9420,SERVICE KEY IS NOT REGISTERED ERROR.,부***,2016-03-02,완료
9324,관리비 관련 추가 질문드립니다.,김***,2016-02-19,완료
9414,제주 해안 파고 정보 확인 입니다.,김***,2016-03-02,완료
9412,대기오염정보 조회 서비스 중 시도별 실시간 측정정보 조회,손***,2016-03-02,완료
9409,전국 동물병원 현황 Api 관련,심***,2016-02-29,완료
9404,"""남한강 하류 중권역 물환경관리계획""보고서 2016~2019",오***,2016-02-29,완료
9406,전국 동물병원 현황 api 호출 오류,심***,2016-02-29,완료
9407,SERVICE KEY IS NOT REGISTERED ERROR,공***,2016-02-29,완료
9402,상근예비역,이***,2016-02-28,완료
9401,SERVICE KEY IS NOT REGISTERED ERROR.,김***,2016-02-28,완료
9395,SERVICE KEY IS NOT REGISTERED ERROR,박***,2016-02-26,완료
9398,기상청 동네예보 API 관련 문의,전***,2016-02-26,완료
9394,SERVICE KEY IS NOT REGISTERED ERROR,박***,2016-02-26,완료
9396,제주 몸무게 재검 질문,조***,2016-02-26,완료
9391,SERVICE KEY IS NOT REGISTERED ERROR.,김***,2016-02-25,완료
9390,전국 약국 정보 조회 서비스API 사용시 에러,김***,2016-02-25,완료
9273,기상청 API 사용시 연결시간초과,k*****,2016-02-16,완료
9389,통합연계모듈 설치 질문,김**,2016-02-25,완료
9384,SERVICEKEY IS NOT REGIST ERROR,박***,2016-02-25,완료
9387,부산시에서 관리하는 버스 API 관련 문의입니다.,부**,2016-02-25,완료
9385,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR,정***,2016-02-25,완료
9381,국토부 - 아파트매매 실거래자료 - 동 이름 없슴,김***,2016-02-24,완료
9379,전국 공공 자전거 운영 현황 Open Api,장***,2016-02-24,완료
9377,우편번호 API DNS등록관련,박***,2016-02-24,완료
9349,위판정보 API 재문의,이***,2016-02-23,완료
9374,이용허락의 범위 문의,황***,2016-02-24,완료
9369,아파트 관리비에대한 API,주***,2016-02-24,완료
9363,업무담당자관리에서 검색결과가 없어요,최***,2016-02-24,완료
9362,전국 PC방 현황 API 인증키 오류,심***,2016-02-24,완료
9361,학생예비군 문의드립니다.,배***,2016-02-24,완료
9358,코드마스터 사용 문의,김***,2016-02-23,완료
9359,기술행정병 문의합니다,박***,2016-02-23,완료
9355,공공데이터 사용 관련 문의,베***,2016-02-23,완료
9326,DEADLINE HAS EXPIRED ERROR 에러,오***,2016-02-19,완료
9315,답변 감사합니다.,김***,2016-02-19,완료
9348,제 복무현황에 대해 문의합니다,박***,2016-02-23,완료
9345,전국 의료기관 현황 API 관련 문의드립니다.,김***,2016-02-23,완료
9341,Q&A 게시판 삭제가 안되네요,손***,2016-02-22,완료
9344,올해 군대 공석으로 가려하는데,김***,2016-02-23,완료
9343,올해 추가 공석으로 군 입대에 관해서 질문드립니다.,문***,2016-02-22,완료
9339,지적 관련 정보 제공 가능 여부 문의,김***,2016-02-22,완료
9340,전국의료기관 현황 API 인증키 오류 발생합니다.,김***,2016-02-22,완료
9338,현 사이트 문의 사항 입니다.,손***,2016-02-22,완료
9333,서울시 버스 도착정보조회 서비스 문의 건,박***,2016-02-21,완료
9332,백내장,문***,2016-02-21,완료
9334,군대 가산점 중에 봉사활동 관련 질문입니다.,이***,2016-02-21,완료
9331,운전병 전역 후 면허 갱신..,이***,2016-02-20,완료
9329,군대,금***,2016-02-19,완료
9327,인증키 발급 받았는데...,진***,2016-02-19,완료
9319,SERVICE ERROR SERVICE ACCESS DENIED ERROR. 200,김***,2016-02-19,완료
9316,Invalid Authentication key 가 나옵니다.,임***,2016-02-19,완료
9322,대기질 예보 rss,박***,2016-02-19,완료
9323,오픈된 데이터 중에,황***,2016-02-19,완료
9320,데이터셋 관련 문의합니다.,이***,2016-02-19,완료
9318,맟춤형 특기병,정***,2016-02-19,완료
9317,데이터셋 문의합니다.,구***,2016-02-19,완료
9288,위판정보 API 이용 문의,이***,2016-02-17,완료
9306,동네 예보 데이터 수신 재문의,이***,2016-02-18,완료
9305,관리자페이지에서 실무담당자 추가,최***,2016-02-18,완료
9307,예탁 결제원 api 사용 오류,정***,2016-02-18,완료
9302,▣ http://bit.ly/J15cLaw,정***,2016-02-17,완료
9301,다시한번 문의 드립니다.,백***,2016-02-17,완료
9304,30 : SERVICE KEY IS NOT REGISTERED ERROR.,신***,2016-02-18,완료
9300,SERVICE ACCESS DENIED ERROR 문의.,김***,2016-02-17,완료
9285,재문의드립니다,서***,2016-02-16,완료
9299,Q-net 오픈 API를 사용 중인데  목록 리스트에 있는 유니크 키 값의 상세 정보를 가져오고 싶습니다.,이***,2016-02-17,완료
9291,(신)동네예보정보조회서비스 base_time and base_date,김***,2016-02-17,완료
9289,API 응답 에러 다시 문의 드립니다.,김***,2016-02-17,완료
9287,중기예보정보조회서비스관련 SERVICE ACCESS DENIED ERROR 문의입니다.,김***,2016-02-17,완료
9290,(신)동네예보정보조회서비스 JSON 출력,김***,2016-02-17,완료
9286,입영에 관한 사항,안***,2016-02-16,완료
9267,활용사례 등록 관련 문의,이***,2016-02-16,완료
9278,데이터 리스트,황***,2016-02-16,완료
9275,API 응답 에러 재문의,김***,2016-02-16,완료
9284,SERVICE ACCESS DENIED ERROR,하***,2016-02-16,완료
9279,SERVICE ACCESS DENIED ERROR,하***,2016-02-16,완료
9268,신)동네예보정보조회서비스 연장신청후 이전 KEY SERVICE ACCESS DENIED ERROR.,김***,2016-02-16,완료
9283,민간기관일경우 텍스트 바로 입력 관련..,김***,2016-02-16,완료
9264,API 활용신청 결과가 아직 업데이트 되지 않았습니다.,조***,2016-02-15,완료
9265,우편번호 정보조회 문의,류**,2016-02-15,완료
9280,오픈 API 개발 관련해서 문의 전화 드렸는데 여기 글 남겨 달라고 해서 남겼습니다.,이***,2016-02-16,완료
9281,SERVICE KEY IS NOT REGISTERED ERROR.,박***,2016-02-16,완료
9277,민간기관일경우,이***,2016-02-16,완료
9276,회사에서 회원가입 관련,이***,2016-02-16,완료
9272,API 응답 에러 문의,김***,2016-02-16,완료
9269,[신청] 대기오염정보 조회 서비스 2/5일 신청후 계속 신청중,김***,2016-02-16,완료
9266,군대 입영 연기 관련 문의,이***,2016-02-15,완료
9256,[개발계정] 메뉴 API 목록 삭제 요청,이***,2016-02-15,완료
9258,인증키 오류문의,백***,2016-02-15,완료
9261,"XMLHttpRequest: 네트워크 오류 0x80070005, 액세스가 거부되었습니다.",한******,2016-02-15,완료
9262,아들 군문제로 말씀드립니다.,남***,2016-02-15,완료
9254,인증키 오류 문의,백***,2016-02-14,완료
9252,전국 부동산중개업소 현황 인증되지않은 키입니다. error,이***,2016-02-13,완료
9253,환승정류장  이용 노선 문의드립니다,이***,2016-02-13,완료
9255,군대 훈련소 면제에관해서 궁금한게있는데요..,이***,2016-02-14,완료
9251,전문연구요원 복무연기 나이 질문,김***,2016-02-12,완료
9243,대기오염정보 조회 서비스 이용문의,정***,2016-02-12,완료
