No,Title,Writer,Date,Status
7435,자료요청,오***,2015-08-21,완료
7434,좌표기반 근접 정류소 조회에서 정류소 결과가 나오질 않습니다.,김***,2015-08-21,완료
7433,산사태 발생 위치정보,강***,2015-08-21,완료
7431,SERVICE KEY IS NOT REGISTERED ERROR.,경***,2015-08-21,완료
7426,우편번호 api 사용 중 입니다.,오***,2015-08-20,완료
7424,인증되지 않은 키 입니다,강***,2015-08-19,완료
7423,SERVICE KEY IS NOT REGISTERED ERROR 문의,양***,2015-08-19,완료
7417,[재문의] SERVICE KEY IS NOT REGISTERED ERROR[3913번],최***,2015-08-19,완료
7416,서비스 호출 후 응답 데이터의 한글이 깨집니다.,김***,2015-08-19,완료
7415,[문의] SERVICE KEY IS NOT REGISTERED ERROR.,최***,2015-08-19,완료
7409,SERVICE KEY IS NOT REGISTERED ERROR 문의,김***,2015-08-19,완료
7406,인증키 관련 에러 문의,조***,2015-08-19,완료
7405,지원 데이터 오류,김***,2015-08-18,완료
7401,인증키 관련 에러,차***,2015-08-18,완료
7403,국문관광정보 인증키 오류관련 질문입니다,이***,2015-08-18,완료
7400,버스 위치 정보 다시 요청합니다.,장***,2015-08-18,완료
7397,SERVICE KEY IS NOT REGISTERED ERROR 오류,장***,2015-08-18,완료
7393,SERVICE KEY IS NOT REGISTERED ERROR,차***,2015-08-17,완료
7392,오픈api 문의드립니다.,문***,2015-08-17,완료
7395,에러 관련 문의,한***,2015-08-18,완료
7385,API에 문제가 있습니다.,김***,2015-08-16,완료
7380,오픈API 에 대해서 요청드립니다.,강***,2015-08-14,완료
7381,운영 계정 신청 후 활용사례 등록?,장***,2015-08-15,완료
7369,아래 '트래픽 관련 문제' 글쓴사람인데요,서***,2015-08-13,완료
7364,SERVICE KEY IS NOT REGISTERED ERROR 오류에 관한 질문입니다,유***,2015-08-13,완료
7356,---------------,신***,2015-08-12,완료
7350,해양관광레저정보가 오늘 정상적으로 데이터가 수신되지 않습니다.,김***,2015-08-12,완료
7344,국내외 it 특허 검색 관련 api를 찾습니다.,나***,2015-08-12,완료
7339,Data 사용 승인을 받았는데 파일이 없습니다.,황***,2015-08-11,완료
7329,데이터가 나타나질 않습니다.,김***,2015-08-11,완료
7333,도대체 오디 있는건지??,허***,2015-08-11,완료
7327,사용 승인 요청 드립니다.,신***,2015-08-11,완료
7320,SERVICE KEY IS NOT REGISTERED ERROR. 에러가 납니다.,박***,2015-08-11,완료
7311,"식중독지수 응답항목 중 지수코드, 지점코드 에 대한 코드명",이***,2015-08-10,완료
7306,여행금지제도 및 경보제도 id값 문의,레******,2015-08-10,완료
7315,습득물정보 조회 서비스 API승인,길***,2015-08-10,완료
7310,3877번 게시물 작성자 입니다.,경***,2015-08-10,완료
7312,공공데이터 요청건 취소 방법 문의,김***,2015-08-10,완료
7309,전국 주택정보 API를 보려고 하는데 어떤 식으로 봐야할찌 모르겠습니다.,황***,2015-08-10,완료
7305,SERVICE KEY IS NOT REGISTERED ERROR. 입니다.,경***,2015-08-10,완료
7282,여행금지제도 데이터 관련 문의(재등록),레******,2015-08-07,완료
7302,SERVICE KEY IS NOT REGISTERED ERROR.,오***,2015-08-10,완료
7294,openapi-data-jboss.war 파일 계속 문의합니다,조***,2015-08-07,완료
7288,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR 관련,전***,2015-08-07,완료
7291,SERVICE KEY IS NOT REGISTERED ERROR,홍***,2015-08-07,완료
7292,openapi-data-jboss.war 파일은 다운로드 받을 수 없나요?,조***,2015-08-07,완료
7290,인증키 에러입니다.,고***,2015-08-07,완료
7287,통계청 온라인 가격 정보,장***,2015-08-07,완료
7293,생필품가격정보 조회 서비스 인증키 관련,김***,2015-08-07,완료
7284,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR,김***,2015-08-07,완료
7283,공연전시 api,이***,2015-08-07,완료
7289,api error,이***,2015-08-07,완료
7281,OpenAPI 승인에 걸리는 기간,신***,2015-08-07,완료
7270,[문의]데이터 신청 결과 확인 방법,서***,2015-08-06,완료
7260,기반정보 활용 문의,김***,2015-08-06,완료
7278,여행금지제도 데이터 관련 문의,레******,2015-08-06,완료
7277,SERVICE KEY IS NOT REGISTERED ERROR.,전***,2015-08-06,완료
7276,SERVICE KEY IS NOT REGISTERED ERROR.,김***,2015-08-06,완료
7266,SERVICE ACCESS DENIED ERROR,김***,2015-08-06,완료
7267,기술문서 중 금일첫차시간 에 대한 문의,김***,2015-08-06,완료
7269,새 우편번호 5자리 는 언제 적용되나요?,김***,2015-08-06,완료
7259,SERVICE ACCESS DENIED ERROR.,박***,2015-08-06,완료
7261,인증키 요청하여 한시간이 지났는데도 먹통입니다 ㅠ,박***,2015-08-06,완료
7255,SERVICE KEY IS NOT REGISTERED ERROR 오류,박***,2015-08-05,완료
7247,SERVICE KEY IS NOT REGISTERED ERROR,장***,2015-08-05,완료
7253,SERVICE ACCESS DENIED ERROR.,전***,2015-08-05,완료
7252,생활기상지수 - 식중독지수 코드 문의,이***,2015-08-05,완료
7241,초단기 예보 관련질문 드립니다.,김***,2015-08-05,완료
7249,인증키 url,강***,2015-08-05,완료
7235,우편번호를 활용하려고 합니다.,이***,2015-08-04,완료
7221,open Api 접근 불가능한 문제점.,서***,2015-08-03,완료
7228,SERVICE KEY IS NOT REGISTERED ERROR.,김***,2015-08-04,완료
7226,SERVICE KEY IS NOT REGISTERED ERROR.,김***,2015-08-04,완료
7227,SERVICE KEY IS NOT REGISTERED ERROR 발생,임***,2015-08-04,완료
7229,인증되지 않은 키 입니다.,장***,2015-08-04,완료
7224,트래픽 문의,데***,2015-08-04,완료
7216,SERVICE KEY IS NOT REGISTERED ERROR.,문***,2015-08-03,완료
7225,SERVICE ACCESS DENIED ERROR.,전***,2015-08-04,완료
7220,openApi 활용 문의,서***,2015-08-03,완료
7215,중기전망조회 SERVICE KEY IS NOT REGISTERED ERROR,장***,2015-08-03,완료
7213,SERVICE KEY IS NOT REGISTERED ERROR,김***,2015-08-03,완료
7211,SERVICE KEY IS NOT REGISTERED ERROR.,온***,2015-08-03,완료
7209,썸네일 관련 질문,이***,2015-08-03,완료
7206,상세 명세 문서가 없는 경우,장***,2015-08-02,완료
7197,SERVICE KEY IS NOT REGISTERED ERROR. 에 대해서,심***,2015-07-31,완료
7190,SERVICE ACCESS DENIED ERROR,조***,2015-07-31,완료
7188,생활기상지수 지점코드,곽***,2015-07-31,완료
7186,api 인증키 관련 문의,김***,2015-07-31,완료
7184,시외버스 정보 조회 서비스 관련 질문드립니다.,채***,2015-07-31,완료
7182,버스위치정보조회서비스 변경신청관련,조***,2015-07-30,완료
7180,기존 도로명주소조회서비스 api -> 새 우편번호 반영 여부,정***,2015-07-30,완료
7179,생필품가격정보,장***,2015-07-30,완료
7175,동네예보(일일) 과거 자료 신청,강***,2015-07-30,완료
7177,서버 정보 IP 추가 입력건 반영이 안 된것 같습니다,구***,2015-07-30,완료
7173,접속 에러,김**,2015-07-30,완료
7172,SERVICE ACCESS DENIED ERROR 문의,김***,2015-07-30,완료
7166,생활기상지수,곽***,2015-07-29,완료
7165,SERVICE KEY IS NOT REGISTERED ERROR 2,김***,2015-07-29,완료
7164,생활기상지수 문의,곽***,2015-07-29,완료
7163,키 인증 확인 부탁드려요,이***,2015-07-29,완료
7162,SERVICE KEY IS NOT REGISTERED ERROR,김***,2015-07-29,완료
7161,행정기관 회원가입 관련 문의,김**,2015-07-29,완료
7158,인증키 관련 문의드립니다.,장***,2015-07-29,완료
7155,생필품가격정보조회 openapi 서비스 문제,김***,2015-07-29,완료
7156,공공데이터 신청 관련 문의입니다.,박***,2015-07-29,완료
7160,SERVICE ACCESS DENIED ERROR,서***,2015-07-29,완료
7152,국내데이터만 요청할 수 있나요?,김***,2015-07-28,완료
7141,활용현황의 총트래픽 집계 방법 문의,김**,2015-07-28,완료
7147,인증되지 않은 키 입니다. 에러 발생합니다.,이***,2015-07-28,완료
7144,새우편번호 정보 개발가이드 관련,유***,2015-07-28,완료
7145,탈퇴원합니다,정***,2015-07-28,완료
7134,생필품가격정보 조회 서비스 승인 관련,장***,2015-07-28,완료
7130,SERVICE KEY IS NOT REGISTERED ERROR 로 나옵니다,구***,2015-07-28,완료
7135,전국 음식점 api 사용 문의,유***,2015-07-28,완료
7132,SERVICE KEY IS NOT REGISTERED ERROR,최***,2015-07-27,완료
7131,문화포털 API 관련 문의입니다.,김***,2015-07-27,완료
7124,자료 등록에 관하여 문의드립니다.,구***,2015-07-27,완료
7112,새 우편번호 응답내용에 대한 오류관련해서,안***,2015-07-25,완료
7116,새 우편번호 서비스 관련 문의드립니다.,이***,2015-07-27,완료
7029,새 우편번호 검색 관련 오류 입니다.,f******,2015-07-22,완료
7110,새우편번호 정보조회  SERVICE ACCESS DENIED ERROR,배***,2015-07-24,완료
7106,서비스기 오류,장***,2015-07-24,완료
7101,SERVICE KEY IS NOT REGISTERED ERROR 관련,허***,2015-07-24,완료
7100,해외안전정보 API 관련 문의,지***,2015-07-24,완료
7099,3차 문의 입니다.,김***,2015-07-24,완료
7091,2차문의입니다.,김***,2015-07-24,완료
7090,대기오염정보 조회 서비스 문의입니다,김***,2015-07-23,완료
7068,인증키 오류,홍***,2015-07-23,완료
7080,신규 우편번호관련 문의,이***,2015-07-23,완료
7087,기상 특보 자료를 hwp 나 xml말고 다른 데이터 포맷으로 지원해주셨으면 합니다.,이***,2015-07-23,완료
7073,새우편번호 정보 조회 관련,이***,2015-07-23,완료
7071,썸네일 관련 문의드립니다.,이***,2015-07-23,완료
7075,SERVICE KEY IS NOT REGISTERED ERROR 로 나옵니다.,김***,2015-07-23,완료
7074,서비스키가 등록이 되어있지 않다고 나옵니다.,최***,2015-07-23,완료
7079,안녕하세요 동네예보 문의좀 드립니다. 저번에도 문의를 드렸었는데요..,임***,2015-07-23,완료
7072,안녕하세요 오산에서 수원으로 통학하는 학생입니다,김***,2015-07-23,완료
7067,경기도 버스 도착정보 api 문의입니다.,김***,2015-07-23,완료
